Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      35/12983       IndexLoadExp::IndexLoadExp(PlainExp*, PlainExp*, ErrorHandler&) [1183]
                0.00    0.00      99/12983       OperatorExp::OperatorExp(unsigned short, PlainExp*, PlainExp*, ErrorHandler&) [1130]
                0.00    0.00     110/12983       CastExp::CastExp(PlainExp*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ErrorHandler&) [1121]
                0.00    0.00     981/12983       IntegerExp::IntegerExp(int, ErrorHandler&) [1088]
                0.00    0.00    2249/12983       StringExp::StringExp(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ErrorHandler&) [1080]
                0.00    0.00    2287/12983       CallExp::CallExp(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<PlainExp*, std::allocator<PlainExp*> > const&, ErrorHandler&) [1075]
                0.00    0.00    2587/12983       WordExp::WordExp(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ErrorHandler&) [1052]
                0.00    0.00    4526/12983       UnsignedIntegerExp::UnsignedIntegerExp(unsigned int, ErrorHandler&) [1038]
[1015]   0.0    0.00    0.00   12983         PlainExp::PlainExp() [1015]
-----------------------------------------------
                0.00    0.00   12261/12261       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1011]
[1016]   0.0    0.00    0.00   12261         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_check_len(unsigned long long, char const*) const [1016]
-----------------------------------------------
                                8990             Program::find_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, llvm::Type**) <cycle 6> [44]
                0.00    0.00    2235/54452       assemble_merge_types_oneway(AssembleContext&, Program&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::Value**, llvm::Type*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [16]
[1017]   0.0    0.00    0.00   11225         Program::function_typename_to_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, llvm::Type**) <cycle 6> [1017]
                               11225             Program::extract_function_pointer_info(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<llvm::Type*, std::allocator<llvm::Type*> >&, llvm::Type**) <cycle 6> [1018]
                               11225             parse_attribute(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, ErrorHandler&) <cycle 6> [988]
-----------------------------------------------
                               11225             Program::function_typename_to_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, llvm::Type**) <cycle 6> [1017]
[1018]   0.0    0.00    0.00   11225         Program::extract_function_pointer_info(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<llvm::Type*, std::allocator<llvm::Type*> >&, llvm::Type**) <cycle 6> [1018]
                0.00    0.00   39180/41739       std::vector<llvm::Type*, std::allocator<llvm::Type*> >::push_back(llvm::Type* const&) [998]
                               50405             Program::find_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, llvm::Type**) <cycle 6> [44]
-----------------------------------------------
                0.00    0.00   11046/11046       tokenize(Configuration&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Token, std::allocator<Token> >*, ErrorHandler&) [1219]
[1019]   0.0    0.00    0.00   11046         tokenize_line(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<Token, std::allocator<Token> >&, ErrorHandler&) [1019]
                0.00    0.00  722030/878487      bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [985]
                0.00    0.00   84422/84422       string_iter_kill_whitespace(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long long&) [989]
                0.00    0.00   78862/84422       void std::vector<Token, std::allocator<Token> >::emplace_back<Token>(Token&&) [991]
                0.00    0.00   78862/168844      Token::free() [986]
                0.00    0.00   78862/168844      Token::~Token() [987]
                0.00    0.00   46524/52084       Token::Token(unsigned short, void*) [995]
                0.00    0.00   32338/32338       Token::Token(unsigned short) [1002]
                0.00    0.00    5560/5560        tokenize_number(bool, char&, unsigned long long&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<Token, std::allocator<Token> >&, ErrorHandler&) [1030]
-----------------------------------------------
                0.00    0.00   10559/10559       parse_expression_operator_right(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, int, PlainExp**, ErrorHandler&) <cycle 5> [1022]
[1020]   0.0    0.00    0.00   10559         Token::getPrecedence() [1020]
-----------------------------------------------
                                   2             parse_expression_operator_right(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, int, PlainExp**, ErrorHandler&) <cycle 5> [1022]
                                  31             parse_expression_primary(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [54]
                                2311             parse_expression_call(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [1073]
                0.00    0.00      24/8004        parse_block_keyword(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, std::vector<Statement*, std::allocator<Statement*> >&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ErrorHandler&) <cycle 6> [70]
                0.00    0.00      36/8004        parse_block_conditional(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, std::vector<Statement*, std::allocator<Statement*> >&, unsigned long long&, unsigned short, ErrorHandler&) <cycle 6> [69]
                0.00    0.00      45/8004        parse_block_variable_declaration(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, std::vector<Statement*, std::allocator<Statement*> >&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ErrorHandler&) [68]
                0.00    0.00     161/8004        parse_block_call(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, std::vector<Statement*, std::allocator<Statement*> >&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ErrorHandler&) [67]
                0.00    0.00    2338/8004        parse_block_assign(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, std::vector<Statement*, std::allocator<Statement*> >&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, ErrorHandler&) [64]
                0.00    0.00    5400/8004        parse_constant(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, AttributeInfo const&, ErrorHandler&) [59]
[1021]   0.0    0.00    0.00   10348         parse_expression(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [1021]
                               10348             parse_expression_primary(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [54]
                               10348             parse_expression_operator_right(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, int, PlainExp**, ErrorHandler&) <cycle 5> [1022]
-----------------------------------------------
                                  11             parse_expression_operator_right(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, int, PlainExp**, ErrorHandler&) <cycle 5> [1022]
                               10348             parse_expression(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [1021]
[1022]   0.0    0.00    0.00   10348+11      parse_expression_operator_right(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, int, PlainExp**, ErrorHandler&) <cycle 5> [1022]
                0.00    0.00   10559/10559       Token::getPrecedence() [1020]
                0.00    0.00     101/37694       ErrorHandler::operator=(ErrorHandler const&) [1000]
                0.00    0.00      99/99          OperatorExp::OperatorExp(unsigned short, PlainExp*, PlainExp*, ErrorHandler&) [1130]
                0.00    0.00       2/35          IndexLoadExp::IndexLoadExp(PlainExp*, PlainExp*, ErrorHandler&) [1183]
                                  99             parse_expression_primary(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [54]
                                   2             parse_expression(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [1021]
                                  11             parse_expression_operator_right(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, int, PlainExp**, ErrorHandler&) <cycle 5> [1022]
-----------------------------------------------
                0.00    0.00       2/9090        DeclareAssignStatement::DeclareAssignStatement(DeclareAssignStatement const&) [1129]
                0.00    0.00       4/9090        CallExp::CallExp(CallExp const&) <cycle 3> [1071]
                0.00    0.00      14/9090        parse_expression_primary(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [54]
                0.00    0.00      26/9090        CallStatement::CallStatement(CallStatement const&) [1102]
                0.00    0.00    9044/9090        Program::import_merge(Program&, bool) <cycle 6> [7]
[1023]   0.0    0.00    0.00    9090         UnsignedIntegerExp::clone() [1023]
                0.00    0.00    9090/9090        UnsignedIntegerExp::UnsignedIntegerExp(UnsignedIntegerExp const&) [1024]
-----------------------------------------------
                0.00    0.00    9090/9090        UnsignedIntegerExp::clone() [1023]
[1024]   0.0    0.00    0.00    9090         UnsignedIntegerExp::UnsignedIntegerExp(UnsignedIntegerExp const&) [1024]
                0.00    0.00    9090/37694       ErrorHandler::operator=(ErrorHandler const&) [1000]
                0.00    0.00    9090/19154       PlainExp::PlainExp(PlainExp const&) [1005]
-----------------------------------------------
                0.00    0.00    8266/8266        parse_attribute(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, ErrorHandler&) <cycle 6> [988]
[1025]   0.0    0.00    0.00    8266         AttributeInfo::AttributeInfo() [1025]
-----------------------------------------------
                0.00    0.00      97/7206        CallStatement::assemble(Program&, Function&, AssembleContext&) [34]
                0.00    0.00    2235/7206        std::vector<Global, std::allocator<Global> >::_M_default_append(unsigned long long) [1083]
                0.00    0.00    2287/7206        CallExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [13]
                0.00    0.00    2587/7206        WordExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [15]
[1026]   0.0    0.00    0.00    7206         Global::Global() [1026]
-----------------------------------------------
                0.00    0.00      26/6800        void std::vector<Global, std::allocator<Global> >::_M_emplace_back_aux<Global const&>(Global const&) <cycle 6> [1208]
                0.00    0.00      45/6800        void std::vector<External, std::allocator<External> >::_M_emplace_back_aux<External>(External&&) [1166]
                0.00    0.00     501/6800        parse_external(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, AttributeInfo const&, ErrorHandler&) [1092]
                0.00    0.00    6228/6800        Program::import_merge(Program&, bool) <cycle 6> [7]
[1027]   0.0    0.00    0.00    6800         Class::operator=(Class const&) [1027]
-----------------------------------------------
                0.00    0.00       3/5561        IfElseStatement::~IfElseStatement() <cycle 8> [1196]
                0.00    0.00      13/5561        LoadExp::~LoadExp() [1246]
                0.00    0.00      19/5561        IfStatement::~IfStatement() <cycle 7> [1141]
                0.00    0.00      54/5561        CastExp::~CastExp() <cycle 2> [1123]
                0.00    0.00      58/5561        ReturnStatement::~ReturnStatement() [1134]
                0.00    0.00     106/5561        CallExp::~CallExp() <cycle 2> [1037]
                0.00    0.00     116/5561        IndexLoadExp::~IndexLoadExp() [1119]
                0.00    0.00     240/5561        CallStatement::~CallStatement() [1097]
                0.00    0.00     341/5561        OperatorExp::~OperatorExp() <cycle 2> [1095]
                0.00    0.00    4611/5561        AssignStatement::~AssignStatement() [1034]
[1028]   0.0    0.00    0.00    5561         WordExp::~WordExp() [1028]
                0.00    0.00    5561/31971       PlainExp::~PlainExp() [1003]
                0.00    0.00    5561/5561        WordExp::~WordExp() [1029]
-----------------------------------------------
                0.00    0.00    5561/5561        WordExp::~WordExp() [1028]
[1029]   0.0    0.00    0.00    5561         WordExp::~WordExp() [1029]
-----------------------------------------------
                0.00    0.00    5560/5560        tokenize_line(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<Token, std::allocator<Token> >&, ErrorHandler&) [1019]
[1030]   0.0    0.00    0.00    5560         tokenize_number(bool, char&, unsigned long long&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<Token, std::allocator<Token> >&, ErrorHandler&) [1030]
                0.00    0.00    5560/52084       Token::Token(unsigned short, void*) [995]
                0.00    0.00    5560/84422       void std::vector<Token, std::allocator<Token> >::emplace_back<Token>(Token&&) [991]
                0.00    0.00    5560/168844      Token::free() [986]
                0.00    0.00    5560/168844      Token::~Token() [987]
                0.00    0.00     881/881         to_int(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1090]
                0.00    0.00      26/26          to_ubyte(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1200]
                0.00    0.00      14/14          to_float(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1239]
                0.00    0.00       4/4           to_uint(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1283]
                0.00    0.00       4/4           to_byte(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1281]
                0.00    0.00       4/4           to_short(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1284]
                0.00    0.00       4/4           to_long(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1282]
                0.00    0.00       1/1           to_double(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1325]
-----------------------------------------------
                0.00    0.00       4/5451        UnlessStatement::~UnlessStatement() [1288]
                0.00    0.00       4/5451        UntilStatement::~UntilStatement() [1286]
                0.00    0.00      25/5451        WhileStatement::~WhileStatement() <cycle 8> [1209]
                0.00    0.00      30/5451        IfElseStatement::~IfElseStatement() <cycle 8> [1195]
                0.00    0.00      37/5451        DeclareStatement::~DeclareStatement() [1172]
                0.00    0.00      79/5451        IfStatement::~IfStatement() <cycle 7> [1140]
                0.00    0.00      84/5451        ReturnStatement::~ReturnStatement() [1133]
                0.00    0.00     146/5451        DeclareAssignStatement::~DeclareAssignStatement() [1109]
                0.00    0.00     321/5451        CallStatement::~CallStatement() [1096]
                0.00    0.00    4721/5451        AssignStatement::~AssignStatement() [1033]
[1031]   0.0    0.00    0.00    5451         Statement::~Statement() [1031]
-----------------------------------------------
                0.00    0.00       2/5265        llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateICmpNE(llvm::Value*, llvm::Value*, llvm::Twine const&) [1313]
                0.00    0.00      34/5265        llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateRet(llvm::Value*) [1187]
                0.00    0.00     120/5265        llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateBr(llvm::BasicBlock*) [1117]
                0.00    0.00     140/5265        llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateAlloca(llvm::Type*, llvm::Value*, llvm::Twine const&) [1111]
                0.00    0.00     306/5265        llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateLoad(llvm::Value*, char const*) [1098]
                0.00    0.00    2238/5265        llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateBitCast(llvm::Value*, llvm::Type*, llvm::Twine const&) [1076]
                0.00    0.00    2425/5265        llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateStore(llvm::Value*, llvm::Value*, bool) [1062]
[1032]   0.0    0.00    0.00    5265         llvm::CastInst* llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::Insert<llvm::CastInst>(llvm::CastInst*, llvm::Twine const&) const [1032]
-----------------------------------------------
                0.00    0.00      37/4721        WhileStatement::~WhileStatement() <cycle 8> [1210]
                0.00    0.00      68/4721        IfElseStatement::~IfElseStatement() <cycle 8> [1196]
                0.00    0.00      94/4721        IfStatement::~IfStatement() <cycle 7> [1141]
                0.00    0.00    4522/4721        Function::~Function() <cycle 6> [1144]
[1033]   0.0    0.00    0.00    4721         AssignStatement::~AssignStatement() [1033]
                0.00    0.00    4721/5451        Statement::~Statement() [1031]
                0.00    0.00    4721/4721        AssignStatement::~AssignStatement() [1034]
-----------------------------------------------
                0.00    0.00    4721/4721        AssignStatement::~AssignStatement() [1033]
[1034]   0.0    0.00    0.00    4721         AssignStatement::~AssignStatement() [1034]
                0.00    0.00    4611/5561        WordExp::~WordExp() [1028]
                0.00    0.00    4479/4908        CallExp::~CallExp() <cycle 2> [1036]
                0.00    0.00     138/4908        OperatorExp::~OperatorExp() <cycle 2> [1094]
                0.00    0.00     114/116         IndexLoadExp::~IndexLoadExp() [1118]
                0.00    0.00      50/109         UnsignedByteExp::~UnsignedByteExp() [1124]
                0.00    0.00      19/46          BoolExp::~BoolExp() [1163]
                0.00    0.00      18/37          FloatExp::~FloatExp() [1175]
                0.00    0.00      13/13          LoadExp::~LoadExp() [1245]
-----------------------------------------------
                0.00    0.00      97/4630        CallStatement::assemble(Program&, Function&, AssembleContext&) [34]
                0.00    0.00    2246/4630        Program::find_func(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, External*) [28]
                0.00    0.00    2287/4630        CallExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [13]
[1035]   0.0    0.00    0.00    4630         External::External() [1035]
-----------------------------------------------
                                   5             CastExp::~CastExp() <cycle 2> [1123]
                                   6             OperatorExp::~OperatorExp() <cycle 2> [1095]
                0.00    0.00       4/4908        UnlessStatement::~UnlessStatement() [1289]
                0.00    0.00       4/4908        UntilStatement::~UntilStatement() [1287]
                0.00    0.00       6/4908        ReturnStatement::~ReturnStatement() [1134]
                0.00    0.00      54/4908        CallStatement::~CallStatement() [1097]
                0.00    0.00      59/4908        DeclareAssignStatement::~DeclareAssignStatement() [1110]
                0.00    0.00    4479/4908        AssignStatement::~AssignStatement() [1034]
[1036]   0.0    0.00    0.00    4617         CallExp::~CallExp() <cycle 2> [1036]
                0.00    0.00    4617/31971       PlainExp::~PlainExp() [1003]
                                4617             CallExp::~CallExp() <cycle 2> [1037]
-----------------------------------------------
                                4617             CallExp::~CallExp() <cycle 2> [1036]
[1037]   0.0    0.00    0.00    4617         CallExp::~CallExp() <cycle 2> [1037]
                0.00    0.00    4617/72175       NullExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [993]
                0.00    0.00    4477/4522        StringExp::~StringExp() [1040]
                0.00    0.00     106/5561        WordExp::~WordExp() [1028]
                0.00    0.00      70/2710        IntegerExp::~IntegerExp() [1048]
                0.00    0.00       8/26          NullExp::~NullExp() [1206]
                0.00    0.00       6/13616       UnsignedIntegerExp::~UnsignedIntegerExp() [1013]
                0.00    0.00       3/3           DoubleExp::~DoubleExp() [1310]
                0.00    0.00       3/37          FloatExp::~FloatExp() [1175]
                                   6             CastExp::~CastExp() <cycle 2> [1122]
                                   2             OperatorExp::~OperatorExp() <cycle 2> [1094]
-----------------------------------------------
                0.00    0.00    4526/4526        parse_expression_primary(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [54]
[1038]   0.0    0.00    0.00    4526         UnsignedIntegerExp::UnsignedIntegerExp(unsigned int, ErrorHandler&) [1038]
                0.00    0.00    4526/44794       ErrorHandler::ErrorHandler() [996]
                0.00    0.00    4526/12983       PlainExp::PlainExp() [1015]
-----------------------------------------------
                0.00    0.00    4526/4526        parse_expression_primary(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [54]
[1039]   0.0    0.00    0.00    4526         Token::getUInt() [1039]
-----------------------------------------------
                0.00    0.00       6/4522        DeclareAssignStatement::~DeclareAssignStatement() [1110]
                0.00    0.00      39/4522        CallStatement::~CallStatement() [1097]
                0.00    0.00    4477/4522        CallExp::~CallExp() <cycle 2> [1037]
[1040]   0.0    0.00    0.00    4522         StringExp::~StringExp() [1040]
                0.00    0.00    4522/31971       PlainExp::~PlainExp() [1003]
                0.00    0.00    4522/4522        StringExp::~StringExp() [1041]
-----------------------------------------------
                0.00    0.00    4522/4522        StringExp::~StringExp() [1040]
[1041]   0.0    0.00    0.00    4522         StringExp::~StringExp() [1041]
-----------------------------------------------
                               10081             parse_type(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, ErrorHandler&) [1042]
                0.00    0.00      13/4144        parse_structure(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, AttributeInfo const&, ErrorHandler&) [1170]
                0.00    0.00      31/4144        parse_expression_primary(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, PlainExp**, ErrorHandler&) <cycle 5> [54]
                0.00    0.00      31/4144        parse_type_alias(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, AttributeInfo const&, ErrorHandler&) [1192]
                0.00    0.00      55/4144        parse_block_variable_declaration(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, std::vector<Statement*, std::allocator<Statement*> >&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ErrorHandler&) [68]
                0.00    0.00      85/4144        parse_function(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, AttributeInfo const&, ErrorHandler&) <cycle 6> [1186]
                0.00    0.00    1694/4144        parse_external(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, AttributeInfo const&, ErrorHandler&) [1092]
                0.00    0.00    2235/4144        parse_global(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, AttributeInfo const&, ErrorHandler&) [1082]
[1042]   0.0    0.00    0.00    4144+10081   parse_type(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, ErrorHandler&) [1042]
                0.00    0.00   16470/60835       Token::getString[abi:cxx11]() [994]
                0.00    0.00    7836/13971       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1011]
                0.00    0.00    4490/878487      bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [985]
                0.00    0.00    4490/13718       native_build_module(AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ModuleBuildOptions&) [1012]
                0.00    0.00    2245/14298       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1010]
                               10081             parse_type(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, ErrorHandler&) [1042]
-----------------------------------------------
                0.00    0.00       2/3122        IfElseStatement::IfElseStatement(IfElseStatement const&) <cycle 6> [1218]
                0.00    0.00       8/3122        LoadExp::LoadExp(LoadExp const&) [1271]
                0.00    0.00      15/3122        IfStatement::IfStatement(IfStatement const&) <cycle 6> [1154]
                0.00    0.00      35/3122        AddrWordExp::AddrWordExp(AddrWordExp const&) [1182]
                0.00    0.00      40/3122        CastExp::clone() <cycle 3> [1142]
                0.00    0.00      43/3122        ReturnStatement::ReturnStatement(ReturnStatement const&) [1156]
                0.00    0.00      67/3122        CallExp::CallExp(CallExp const&) <cycle 3> [1071]
                0.00    0.00     153/3122        IndexLoadExp::IndexLoadExp(IndexLoadExp const&) [1138]
                0.00    0.00     169/3122        CallStatement::CallStatement(CallStatement const&) [1102]
                0.00    0.00     252/3122        OperatorExp::OperatorExp(OperatorExp const&) <cycle 3> [1100]
                0.00    0.00    2338/3122        AssignStatement::AssignStatement(AssignStatement const&) [1065]
[1043]   0.0    0.00    0.00    3122         WordExp::clone() [1043]
                0.00    0.00    3122/3122        WordExp::WordExp(WordExp const&) [1044]
-----------------------------------------------
                0.00    0.00    3122/3122        WordExp::clone() [1043]
[1044]   0.0    0.00    0.00    3122         WordExp::WordExp(WordExp const&) [1044]
                0.00    0.00    3122/37694       ErrorHandler::operator=(ErrorHandler const&) [1000]
                0.00    0.00    3122/19154       PlainExp::PlainExp(PlainExp const&) [1005]
-----------------------------------------------
                0.00    0.00       2/3082        assemble_merge_conditional_types(AssembleContext&, Program&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, llvm::Value**) [57]
                0.00    0.00       8/3082        __tcf_0 [32497]
                0.00    0.00      12/3082        build(AssembleContext&, Configuration&, Program&, ErrorHandler&) <cycle 1> [37]
                0.00    0.00      32/3082        std::vector<Variable, std::allocator<Variable> >::reserve(unsigned long long) [1190]
                0.00    0.00      95/3082        void std::vector<Variable, std::allocator<Variable> >::_M_emplace_back_aux<Variable>(Variable&&) [1194]
                0.00    0.00     119/3082        assemble_function(AssembleContext&, Configuration&, Program&, Function&) [51]
                0.00    0.00    2814/3082        assemble_external(AssembleContext&, Configuration&, Program&, External&) [31]
[1045]   0.0    0.00    0.00    3082         AssembleContext::AssembleContext(bool) [1045]
-----------------------------------------------
                0.00    0.00       3/2934        UnlessStatement::UnlessStatement(UnlessStatement const&) <cycle 6> [1308]
                0.00    0.00       3/2934        UntilStatement::UntilStatement(UntilStatement const&) <cycle 6> [1306]
                0.00    0.00      18/2934        WhileStatement::WhileStatement(WhileStatement const&) <cycle 6> [1230]
                0.00    0.00      22/2934        IfElseStatement::IfElseStatement(IfElseStatement const&) <cycle 6> [1218]
                0.00    0.00      27/2934        DeclareStatement::DeclareStatement(DeclareStatement const&) [1199]
                0.00    0.00      60/2934        ReturnStatement::ReturnStatement(ReturnStatement const&) [1156]
                0.00    0.00      60/2934        IfStatement::IfStatement(IfStatement const&) <cycle 6> [1154]
                0.00    0.00     101/2934        DeclareAssignStatement::DeclareAssignStatement(DeclareAssignStatement const&) [1129]
                0.00    0.00     224/2934        CallStatement::CallStatement(CallStatement const&) [1102]
                0.00    0.00    2416/2934        AssignStatement::AssignStatement(AssignStatement const&) [1065]
